Source,Target
14228,13105
14228,1488
14228,3767
14228,21240
14228,21529
14228,8143
14228,12158
14228,37695
14228,14194
14228,46821
14228,12354
14228,291
14228,9010
14270,3050
14285,7055
14293,10881
14293,27727
14293,29944
14293,20765
14293,19426
14305,3213
14355,26120
14355,1168
14355,17481
14355,10581
14355,15619
14355,45787
14355,8061
14355,44096
14355,8057
14355,42735
14355,39423
14364,19123
14375,7360
14406,43872
14406,20699
14406,21288
14406,37768
14406,19410
14406,3008
14406,43513
14406,26431
14406,42551
14406,45841
14406,24471
14406,19123
14406,49570
14447,24851
14450,3907
14450,10258
14451,4001
14451,10258
14516,3640
14520,3595
14525,10749
14600,10706
14617,10566
14617,7197
14680,27957
14756,49284
14765,25345
14790,16663
14790,10258
14811,3595
14811,26058
14833,10829
14833,13239
14833,24724
14833,13303
14833,14844
14833,14819
14833,11053
14833,8084
14833,3624
14833,3655
14833,20765
14833,4001
14833,10258
14856,13235
14856,14407
14856,7055
14856,1786
14856,35109
14856,27727
14856,870
14856,8078
14856,18082
14856,15501
14856,4001
14856,10566
14856,7197
14858,44599
14858,43913
14858,3542
14881,47470
14881,7211
14881,5359
14881,14856
14881,3094
14881,21481
14881,8125
14881,630
14881,7111
14881,5228
14881,7188
14881,3676
14881,53347
14881,53116
14881,53228
14881,40785
14881,1488
14881,3767
14881,12319
14881,14881
14885,7055
14885,10566
14885,10258
14885,3257
14967,27780
14967,25127
14967,48455
14967,2113
14973,12889
14973,16910
14973,3394
14973,7252
14973,3402
14973,20027
14973,16200
14973,21491
14973,12302
14973,22002
14973,14967
14973,11839
14973,20251
14973,42646
14973,3257
14973,10049
14973,47623
14973,10888
14973,3102
14973,3105
14973,559
14973,14456
14973,25033
14973,16049
14973,40789
14973,11811
14973,39633
14973,40204
14973,11616
14973,21490
14973,13342
14973,45420
14973,11841
14973,50955
14973,504
14973,39785
14973,16666
15072,20584
15072,3632
15072,27715
15072,10319
15072,10325
15072,49211
15072,16663
15072,19085
15072,34888
15072,18588
15072,10289
15072,48500
15072,11580
15072,50871
15072,17781
15072,16146
15072,24340
15072,3655
15072,15501
15072,10326
15072,45038
15072,44984
15072,20505
15072,15070
15072,10296
15072,80517
15072,46766
15072,50806
15072,10258
15072,49953
15072,49957
15072,49937
15084,15106
15106,15084
15106,14293
15106,20253
15106,15109
15106,7364
15106,53690
15106,21356
15170,11800
15218,3727
15218,19405
15219,3727
15259,40888
15259,4001
15259,15247
15259,49048
15259,3897
15269,25556
15269,17703
15269,17701
15269,49547
15269,9010
15269,9008
15269,11287
15269,7128
15269,7111
15269,3624
15269,3672
15269,3676
15269,53733
15269,53736
15269,53718
15269,52960
15269,53630
15269,53005
15269,53487
15269,53053
15269,52985
15269,53777
15269,53686
15269,53697
15269,40794
15269,3767
15269,3144
15269,9011
15269,51391
15269,8039
15270,10900
15270,30359
15270,2054
15270,8170
15270,38583
15270,15271
15270,49915
15270,11800
15270,53759
15270,53375
15270,52998
15270,52950
15270,11287
15271,15270
15286,8044
15286,3395
15286,7188
15286,20778
15286,3959
15286,3624
15286,10566
15286,8030
15286,3888
15301,21619
15311,15296
15317,7007
15326,10389
15346,15347
15347,7197
15347,3257
15347,15346
15349,29944
15362,17527
15362,10258
15374,3109
15443,128
15443,10156
15443,5236
15443,17821
15443,17584
15443,8024
15443,30304
15443,30305
15443,39786
15443,40429
15443,53504
15443,53804
15443,49836
15443,9003
15443,7197
15443,52115
15449,40882
15449,8078
15449,15448
15449,24839
15449,53707
15449,1762
15449,13279
15459,7211
15459,18863
15459,10915
15459,10703
15459,13477
15459,4125
15459,22778
15459,8175
15459,25535
15459,15181
15459,8004
15459,3105
15459,3279
15459,38942
15459,10830
15459,65602
15459,41154
15459,3640
15459,42064
15459,3672
15459,52627
15459,3699
15459,20866
15459,1460
15459,3767
15459,1521
15459,1542
15459,703
15459,13440
15459,22676
15459,10759
15459,51089
15459,51090
15459,47501
15459,46895
15459,14228
15459,16701
15471,4001
15501,41385
15501,15502
15501,3257
15502,15501
15509,17514
15556,44397
15569,15571
15569,37205
15569,10566
15571,3463
15571,16302
15571,10900
15571,10697
15571,3200
15571,15569
15571,17073
15571,11110
15571,33314
15571,41191
15571,10801
15571,15570
15634,15635
15635,8132
15635,41170
15768,3542
15772,40166
15772,29602
15772,35283
15791,10706
15919,10566
15919,7197
15990,19123
16024,13378
16040,4001
16057,54939
16060,27606
16060,27607
16169,3102
16169,3105
16169,504
16302,29082
16302,7197
16320,17116
16504,10706
16504,27957
16505,10749
16524,669
16527,16504
16531,3888
16647,10749
16653,24851
16663,39260
16663,16944
16663,16653
16663,16647
16663,3522
16663,18104
16663,3632
16663,43350
16663,25538
16663,21016
16663,13425
16663,20910
16663,8113
16663,3727
16663,38767
16663,38356
16663,35719
16663,41890
16663,25192
16663,5352
16663,22488
16663,43530
16663,24801
16663,19405
16663,18960
16663,7196
16663,16342
16663,3257
16663,43621
16663,43622
16663,21142
16663,38748
16663,16651
16663,19864
16663,3655
16663,43375
16663,48248
16663,3725
16663,5295
16663,53816
16663,53274
16663,53092
16663,53026
16663,16082
16663,3750
16663,40162
16663,16659
16663,45220
16663,45102
16663,45867
16663,50881
16663,48249
16663,22700
16663,41939
16663,43006
16663,10302
16663,14790
16663,21119
16663,504
16669,3640
16669,27722
16669,7197
16669,3257
16671,1787
16692,21721
16692,3109
16692,35014
16692,11456
16692,42225
16692,10927
16692,20396
16692,1499
16692,37924
16692,7164
16692,3257
16692,28306
16692,14081
16692,11450
16692,20208
16692,7309
16692,48979
16692,1493
16692,1496
16692,39391
16692,22212
16692,16691
16692,39358
16692,16689
16692,16693
16720,3595
16783,7197
16814,16818
16817,16818
16888,3281
16888,18039
16888,5250
16888,16079
16888,27046
16888,51581
16888,26551
16888,119
16888,16891
16888,16892
16888,13146
16888,34738
16888,28143
16888,10706
16888,18009
16888,41480
16888,27957
16888,34532
16888,46896
16891,16888
16891,3640
16891,27957
16903,16900
16935,21180
16944,7360
17051,10322
17073,15571
17073,37205
17073,7197
17110,17100
17112,15213
17116,25858
17116,25174
17116,11328
17116,45492
17116,3525
17116,24323
17116,50898
17116,10258
17116,10882
17116,41314
17116,12890
17116,29570
17116,41894
17116,3402
17116,43293
17116,41264
17116,42253
17116,42310
17116,16320
17116,37960
17116,1993
17116,46247
17116,49545
17116,27644
17116,24709
17116,47287
17116,50497
17116,50476
17116,49959
17172,3624
17406,17397
17444,27397
17444,19907
17444,3640
17479,559
17479,17480
17479,17484
17479,17473
17479,17472
17479,51946
17479,10749
17480,37923
17491,17491
17491,10749
17491,9011
17491,40789
17491,29845
17511,10097
17514,17375
17514,15856
17514,17512
17514,26017
17514,21015
17514,30235
17514,27727
17514,40010
17514,433
17514,13238
17514,13240
17514,13241
17514,3624
17514,46102
17514,1488
17514,10097
17514,40019
17514,23500
17514,372
17514,51132
17514,30793
17527,1668
17527,7211
17527,7164
17527,3075
17527,17550
17527,10755
17527,29602
17527,17547
17527,7252
17527,17549
17527,1567
17527,45233
17527,41505
17547,17527
17549,10755
17549,40127
17549,17527
17549,17530
17549,37812
17549,11898
17550,38004
17550,17527
17558,27727
17566,40774
17574,17574
17576,10566
17576,7197
17635,41878
17635,9010
17635,8127
17635,7026
17635,44379
17635,41167
17635,9002
17635,9003
17635,9008
17635,9004
17648,7360
17648,17659
17651,3075
17659,22842
17659,17648
17659,18883
17659,46767
17690,17688
17828,3257
17885,7197
17926,7197
17981,7055
18049,49117
18049,25174
18049,8044
18049,17982
18049,26428
18049,19518
18049,10831
18049,24710
18049,24495
18049,10386
18049,22814
18049,22819
18049,48265
18049,26915
18049,21180
18049,44240
18049,18052
18049,7111
18049,19517
18049,8089
18049,3707
18049,20951
18049,53509
18049,53234
18049,53363
18049,48129
18049,5327
18049,41664
18049,49807
18049,9010
18049,9008
18049,52625
18049,52618
18082,8078
18082,3624
18082,10566
18082,14856
18129,27722
18198,10740
18198,39586
18198,10389
18245,3728
18449,3632
18449,13847
18449,28143
18449,10801
18449,332
18508,10585
18508,11134
18518,27711
18588,7055
18588,3200
18588,27722
18588,7197
18602,10585
18603,3624
18604,10840
18604,3624
18604,7197
18684,27711
18685,24467
18685,17990
18685,16166
18685,52213
18685,8113
18685,45007
18685,52665
18685,48753
18685,48238
18685,52582
18685,12431
18685,50856
18685,7203
18705,3624
18705,10289
18726,21279
18726,1898
18889,35302
18938,49186
18938,40774
18938,8079
18938,48125
18938,38607
18938,20358
18938,46147
18938,44550
18938,44972
18938,39929
18938,12053
18938,25801
18938,22317
18938,22419
18938,18198
18938,19915
18938,50919
18938,25273
18938,10258
18938,52623
18938,3008
18938,14765
18938,49187
18938,52684
18938,8043
18938,19092
18938,39235
18938,24839
18938,51900
18938,20449
18938,41454
18938,36074
18938,53037
18938,53794
18938,53237
18938,40697
18938,53539
18938,39437
18938,3955
18938,45891
18938,35718
18938,4125
18938,95649
18938,52581
18938,42137
18938,12425
18938,50161
18938,3257
18938,3897
18952,11110
18954,37205
18954,4001
18968,37205
18978,13847
19075,3257
19078,4001
19078,3257
19082,19880
19087,19699
19089,1590
19089,10566
19104,10612
19104,7055
19123,10767
19123,5316
19123,14580
19123,25858
19123,10890
19123,46559
19123,10073
19123,10565
19123,43174
19123,18938
19123,16060
19123,40916
19123,13458
19123,41385
19123,41008
19123,11087
19123,42680
19123,27793
19123,24855
19123,51910
19123,20374
19123,41857
19123,22962
19123,20770
19123,20765
19123,48955
19123,21288
19123,39948
19123,22317
19123,52242
19123,27667
19128,10566
19162,4001
19174,18089
19377,7360
19405,16663
19405,3897
19406,10289
19419,10598
19430,3596
19430,3595
19431,10749
19567,1418
19567,1651
19567,538
19568,19567
19657,7360
19693,8078
19697,8078
19697,7197
19699,8078
19699,19158
19699,715
19701,19699
19711,8078
19718,7055
19785,3595
19785,10948
19790,3595
19790,40127
19880,10319
19880,8113
19880,18205
19880,10325
19880,10349
19880,15072
19880,10289
19880,44226
19972,3624
20011,10343
20019,47706
20019,10884
20019,48331
20019,40406
20019,44733
20019,1759
20019,17836
20019,8170
20019,20021
20019,53719
20019,53762
20019,53716
20019,53321
20019,53339
20019,53858
20019,53009
20019,53473
20019,49539
20019,49240
20019,45145
20019,211
20021,20019
20027,22488
20029,3624
20053,10706
20202,1156
20318,3595
20318,11838
20396,7197
20436,3595
20463,7360
20479,10749
20543,7197
20545,3640
20555,41857
20555,10389
20556,24851
20591,13945
20593,10084
20634,33233
20635,3632
20636,26033
20670,12658
20670,44379
20699,10296
20727,211
20742,10612
20742,27644
20743,7211
20743,4125
20743,3257
20765,10767
20765,40774
20765,11087
20765,3595
20765,12147
20765,1399
20765,38699
20765,11391
20765,19500
20765,14293
20765,22590
20765,51027
20765,10765
20765,51688
20765,27601
20765,10543
20765,11305
20765,43497
20765,48650
20765,10376
20765,45723
20765,37738
20765,51876
20765,51865
20765,52015
20765,51769
20765,24320
20765,3632
20765,46150
20765,51507
20765,1384
20765,14833
20765,53143
20765,53731
20765,53013
20765,53579
20765,53081
20765,3767
20765,38195
20765,39441
20765,19123
20765,22389
20765,23438
20765,52225
20765,23108
20765,2074
20765,10567
20765,49510
20765,49765
20765,12319
20765,8175
20765,52808
20765,47328
20765,7164
20765,26268
20765,9003
20765,3200
20765,10493
20765,52607
20765,7197
20765,504
20765,3257
20794,27719
20794,3200
20794,35940
20797,20795
20866,3029
20866,15459
20866,3640
20868,27957
20868,3257
20910,7164
20910,3257
20917,10258
20929,7360
21015,3640
21016,3640
21027,7055
21039,10892
21039,7055
21039,22047
21039,27046
21039,10296
21039,7164
21039,38619
21039,386206
21039,38417
21039,27957
21039,46216
21053,14756
21153,21139
21180,10755
21180,40774
21180,3919
21180,4001
21180,22002
21180,8175
21180,25174
21180,27727
21180,16935
21180,18049
21180,469
21180,43735
21180,20259
21180,53036
21180,53312
21180,53838
21180,53491
21180,51665
21180,41455
21180,17530
21180,46193
21180,41850
21180,15218
21180,9004
21234,4001
21356,13682
21356,15106
21424,13803
21490,14973
21492,10296
21494,26022
21529,7197
21529,14228
21544,3595
21564,3257
21569,27957
21622,10585
21622,3624
21671,10585
21672,3595
21721,10840
21879,3257
21912,21913
21912,13239
21912,7197
21912,3257
21915,3257
21998,45389
22002,20584
22002,7055
22002,30359
22002,25269
22002,25265
22002,10258
22002,37851
22002,38277
22002,49291
22002,11811
22002,26913
22002,1391
22002,22009
22002,35282
22002,10948
22002,25514
22002,3257
22002,26262
22004,25285
22004,25284
22004,40880
22004,19164
22004,41534
22004,16504
22004,22002
22004,25266
22004,25932
22004,3257
22082,27727
22102,10749
22206,22205
22239,46234
22239,40087
22389,20765
22389,48967
22488,4001
22596,4001
22606,38589
22629,4001
22646,4001
22799,16302
22799,16814
22799,8122
22799,8140
22799,8170
22799,211
22799,26825
22799,27214
22799,46521
22799,24399
22799,40712
22799,3767
22799,19184
22799,1884
22799,38971
22799,35278
22799,10173
22799,49797
22799,3144
22799,42768
22810,7055
22819,10755
22849,7197
22909,3967
23014,13893
23077,4125
23157,4001
23176,14228
23409,10612
23500,17514
23969,28306
23969,10258
24162,7055
24320,20765
24324,21356
24345,27715
24709,17116
24709,4001
24710,4001
24717,7055
24717,10749
24731,3888
24788,40774
24788,11800
24788,3624
24801,4001
24839,15449
24839,18938
24849,11959
24849,10801
24853,11110
24854,10740
24860,8017
24860,3624
24918,8081
24918,8143
24920,24851
24956,3624
24961,24957
25096,7197
25103,7055
25103,7164
25103,3257
25108,7055
25108,10084
25112,10566
25123,3257
25127,3094
25150,10749
25174,37826
25174,10977
25174,10755
25174,21180
25174,18049
25174,17116
25174,3595
25174,51780
25174,20743
25174,19123
25190,7197
25214,3640
25229,42628
25271,3640
25314,7197
25345,10566
25400,10585
25412,7196
25430,7055
25446,10749
25520,25127
25533,3624
25533,7197
25535,15459
25644,4001
25776,10258
25776,48523
25776,48522
25776,48505
25776,34521
25776,12431
25782,27606
25813,3257
25842,3595
25858,28306
25858,10801
25867,3595
25891,11087
25891,3595
25909,3595
25932,51616
25932,62
25932,12889
25932,14291
25932,17566
25932,48129
25932,44580
25932,3257
25932,27757
25932,27727
26011,10258
26022,21494
26058,14811
26139,7055
26140,7055
26151,3257
26151,3105
26151,11658
26268,20765
26406,4001
26428,18049
26551,16888
26566,11800
26584,11800
26804,10740
26813,7197
26839,28306
27301,3073
27316,3595
27329,7197
27329,7164
27329,3257
27381,3632
27385,3257
27397,13893
27397,870
27397,23157
27397,10612
27397,10658
27397,39763
27397,10598
27397,27385
27397,8170
27397,27395
27397,10831
27397,3580
27397,53724
27397,53769
27397,53612
27397,53470
27397,53432
27397,27398
27397,1762
27397,27391
27397,27392
27397,44978
27397,44981
27438,4001
27438,3257
27511,3595
27592,38409
27606,10892
27606,16060
27606,1144
27606,715
27644,10062
27644,10061
27644,45554
27644,27647
27644,15772
27644,10374
27644,17116
27644,27316
27644,1310
27644,20742
27644,10071
27644,24323
27644,15327
27644,47709
27644,47960
27644,47748
27644,49133
27644,43920
27644,3294
27644,18055
27644,10616
27644,43450
27644,43330
27644,40009
27644,38618
27644,51207
27644,3718
27644,49134
27644,38758
27644,38739
27644,49235
27644,45907
27644,24471
27644,41436
27644,35121
27644,44334
27644,27643
27644,7163
27644,504
27644,42664
27644,42575
27644,42655
27644,3257
27644,44124
27644,27646
27703,8151
27704,7164
27704,54887
27704,55819
27704,53618
27708,8113
27708,1478
27708,23624
27708,8043
27708,738
27708,10566
27708,50012
27708,375
27710,40435
27710,3144
27710,14659
27711,4181
27711,7310
27711,40112
27711,10708
27711,18684
27711,18518
27711,45282
27711,99008
27711,42355
27711,38389
27715,10840
27715,11959
27715,26590
27715,24345
27715,3595
27715,24791
27715,34134
27715,80623
27715,30144
27719,14766
27719,79221
27719,7197
27720,43423
27722,42331
27722,3257
27723,21455
27723,13188
27723,24709
27723,14993
27723,7203
27723,10882
27723,21639
27723,11826
27723,4001
27723,50976
27724,3595
27727,10767
27727,10585
27727,3075
27727,10881
27727,15773
27727,21180
27727,27728
27727,18053
27727,30219
27727,44714
27727,11827
27727,20669
27727,17549
27727,7055
27727,8008
27727,14293
27727,7164
27727,14034
27727,24757
27727,14228
27727,3257
27746,40127
27769,715
27770,11904
27773,8085
27773,3767
27773,3888
27779,9010
27779,10592
27780,14967
27784,10374
27784,7111
27784,898
27784,3595
27784,46202
27784,46346
27784,27788
27784,46293
27784,27790
27784,46269
27784,3257
27793,27794
27793,42536
27793,3632
27793,7055
27793,7164
27793,3257
27793,49277
27793,27797
27793,38267
27799,28342
27799,10183
27800,11063
27800,49664
27800,103419
27800,1806
27800,38369
27800,48923
27800,48919
27800,48918
27800,49369
27800,41834
27800,41850
27800,50494
27800,26137
27801,24854
27801,30359
27801,22602
27801,11839
27814,27819
27825,42195
27836,715
27853,11134
27853,3632
27853,22681
27878,4001
27928,7055
27957,3075
27957,35015
27957,18137
27957,16504
27965,4125
27965,8175
28015,40389
28022,40774
28022,15449
28022,21356
28143,44821
28143,44817
28192,10565
28192,27784
28306,23969
28306,108888
28306,30359
28306,46259
28306,4125
28410,28701
28499,8050
28617,42195
28626,112080
29105,5165
29549,16663
29549,10749
29597,10706
29597,3257
29602,10755
29602,3109
29602,15720
29602,26927
29602,15771
29602,117
29602,15734
29602,49186
29602,15569
29602,128
29602,15772
29602,15773
29602,10756
29602,15362
29603,10755
29854,8175
29864,13940
29910,10892
29944,11146
29944,52357
30151,8175
30192,10325
30206,17550
30206,19500
30219,27727
30219,30221
30219,28015
30219,10084
30219,10389
30359,7055
30359,3075
30359,27606
30359,27720
30359,3595
30359,27722
30359,10389
30361,27784
30727,13
30727,7128
30727,43374
30727,780
30727,16049
30727,19771
30727,20649
30727,38548
30727,3043
30727,53753
30727,53341
30727,40419
30727,40429
30727,53701
30727,53255
30727,34789
30727,53507
30727,40693
30727,40657
30727,53057
30727,40401
30727,53667
30727,53677
30727,3767
30727,21240
30727,1493
30727,1762
30727,45900
30727,12331
30727,12354
30727,272
33233,10659
33233,20634
33233,34890
33233,11625
33233,4001
33233,14993
33233,10070
33233,3624
33233,8098
33233,3640
33233,3676
33233,39553
33233,1366
33233,52982
33233,53772
33233,52989
33233,53774
33233,53746
33233,53723
33233,53715
33233,53863
33233,41848
33233,53334
33233,53314
33233,53331
33233,52969
33233,53219
33233,53636
33233,53842
33233,53844
33233,53586
33233,53000
33233,53258
33233,53259
33233,53652
33233,53520
33233,52996
33233,40325
33233,53115
33233,53010
33233,53018
33233,53293
33233,53281
33233,53296
33233,53292
33233,52962
33233,53595
33233,53200
33233,52975
33233,53231
33233,53238
33233,53239
33233,53233
33233,41846
33233,53610
33233,53615
33233,53617
33233,53600
33233,53496
33233,53490
33233,53427
33233,52991
33233,53046
33233,53472
33233,53467
33233,53271
33233,52987
33233,53409
33233,53112
33233,53781
33233,53077
33233,52977
33233,52984
33233,53099
33233,53476
33233,53700
33233,53664
33233,53392
33233,53028
33233,53025
33233,53370
33233,53462
33233,53452
33233,53458
33233,3767
33233,50647
33263,15772
33263,3257
33263,33264
33263,33265
33263,33266
33311,19699
33314,15571
33314,37205
33320,26774
33320,11904
33320,3257
33349,38159
33929,7055
33929,8078
33929,3257
34374,10755
34374,21180
34385,18853
34508,8175
34525,12553
34530,2091
34627,10612
34649,8175
34702,41857
34748,4125
34869,3595
34888,3595
34892,10890
34892,13807
34892,48350
34892,21493
34892,37869
34892,34894
34892,10386
34892,13580
34892,42787
34892,47753
34892,3294
34892,16061
34892,15428
34892,25508
34892,53146
34892,53725
34892,41851
34892,40802
34892,53871
34892,40316
34892,53290
34892,53283
34892,53280
34892,53495
34892,53496
34892,53492
34892,53659
34892,53135
34892,53461
34892,53456
34892,41767
34892,17706
34892,21905
34892,22578
34892,2113
34892,42771
35013,7055
35014,35063
35014,27957
35015,27957
35268,10566
35269,35275
35283,3595
35302,35307
35302,35308
35302,14065
35354,35356
35497,3462
35559,3257
35571,10566
35616,7197
36937,38481
37046,7360
37205,16302
37205,715
37205,11053
37650,7360
37807,3595
37809,37807
37826,3727
37924,19699
37960,17116
38005,3257
38088,7360
38088,28143
38165,3257
38219,12431
38290,7360
38353,853
38389,27711
38417,3595
38417,21039
38417,27957
38417,10749
38417,10258
38527,1332
38648,4001
38808,7055
38996,10706
39022,42129
39122,27397
39201,7360
39257,24956
39257,7055
39257,11800
39292,17974
39455,47414
39571,15638
39757,40774
39763,3081
39766,4001
39779,3257
39811,13847
39948,10374
39995,10565
40026,669
40076,7197
40087,22239
40097,10258
40097,7197
40099,17527
40099,3257
40104,27722
40112,7360
40225,3257
40366,8113
40447,19699
40593,18847
40614,4001
40712,741
40712,7197
40774,17566
40774,18508
40774,11800
40774,22681
40774,3966
40774,44838
40774,14967
40774,10049
40774,40091
40774,52679
40774,40774
40774,17781
40774,42653
40774,41013
40774,10915
40774,7059
40774,24788
40774,56513
40774,71184
40774,44841
40774,52353
40774,50402
40774,3257
40880,28143
40886,10801
40892,3860
40892,4001
40892,10258
40916,10740
40916,27836
40963,8078
41051,4001
41089,19163
41191,3624
41286,10830
41299,10566
41320,3257
41436,10243
41436,27715
41511,10840
41511,25174
41511,18049
41511,40892
41511,4001
41511,10258
41660,35278
41681,3595
41782,7164
41817,10549
41817,8062
41857,20555
41857,10386
41857,48488
41857,52798
41857,13179
41857,10815
41857,17530
41857,52806
41857,15219
41890,16663
41925,10071
42013,7197
42031,11134
42043,3257
42063,3257
42072,42108
42101,15072
42115,10578
42119,3595
42148,8098
42148,1309
42153,1333
42232,4125
42243,15247
42266,49233
42266,49236
42329,7055
42359,3569
42370,12542
42370,10566
42461,8175
42501,11391
42577,3595
42646,10258
42666,25127
42710,3595
42787,15296
42831,3595
43019,19158
43019,8008
43019,211
43020,10585
43040,3257
43140,3144
43164,43158
43373,3402
43383,3257
43389,43215
43459,30219
43460,30219
43508,1062
43508,2022
43520,8017
43588,7055
43588,3257
43676,8042
43676,4001
43732,3105
43841,10612
43852,10801
43856,4001
43880,10612
43964,10084
43982,7055
44214,8043
44257,10612
44364,7055
44368,7055
44384,44635
44393,25103
44397,28143
44499,7055
44500,7055
44501,7055
44503,7055
44504,7055
44538,10585
44538,3624
44580,21356
44599,16692
44599,27727
44599,43290
44664,7055
44666,7055
44667,7055
44668,7055
44670,7055
44678,7055
44680,7055
44687,7055
44688,7055
44689,7055
44690,7055
44714,27727
44714,8113
44817,28143
44838,40774
44838,10296
44985,27397
44988,27397
45004,10749
45007,10749
45098,7360
45139,10084
45220,3640
45282,27711
45362,49211
45372,33263
45525,1673
45554,10084
45867,16663
45913,7164
46148,20697
46234,22239
46351,8175
46671,11838
46737,10578
46927,11827
47067,3144
47268,27727
47330,3624
47407,25127
47757,7360
47845,7197
47910,11087
47936,10565
47936,7197
48129,18049
48265,3595
48331,8065
48331,7046
48331,1062
48350,27727
48381,25127
48424,20743
48489,7055
48500,15072
48505,25776
48510,19123
48523,25776
48523,7197
48569,10755
48569,27727
48836,42553
48840,41911
48840,47269
48859,3594
48859,3624
48859,7197
48977,19405
49004,3075
49086,3257
49278,9010
49278,10740
49278,27957
49284,14756
49467,4001
49492,4001
49526,3595
49619,10706
49834,10258
49959,17116
50807,7197
50850,7197
50870,3624
50900,3595
50944,10585
50972,10706
50972,10801
51030,4001
51167,10706
51197,3624
51205,27957
51259,37205
51460,13847
51463,13847
51463,4001
51479,27957
51673,4001
51714,10258
51886,3595
51938,14993
52093,41857
52400,3257
52622,15072
52679,40774
52703,10258
52793,3640
53256,1499
53256,211
53256,7164
53256,8017
53603,1062
55716,7001
55716,25314
55716,8079
55716,1373
64839,30219
66418,3907
67787,10755
68092,8175
68196,4125
68547,8175
71184,40774
73128,2054
76771,8078
86756,25776
98280,48141
98300,8128
98664,3144
108888,28498
108888,19880
108888,14011
137251,22239
201270,16888
338269,7055
338270,7055
339303,339297
339305,339297
385302,385268
